name,channel,business_category,distributor_type,is_distributor,distributor_potential,is_chain,address,latitude,longitude,phone_number,international_phone,website,business_status,distance_from_plant_km,priority_score,estimated_monthly_water_liters,estimated_monthly_water_revenue,google_maps_url,plant,bearing,direction,distance_band,zone,cluster,has_phone,sales_officer,officer_mobile,cluster_id,distance_range,sector
Kunigal Clinic,hospital,Institutional,Retailer,No,Very High,No,"Kunigal Town Road, Kunigal",13.0270345,77.0228456,Not Available,Not Available,Not Available,OPERATIONAL,5.55,13.5,6000,3000,https://www.google.com/maps/place/?q=place_id:ChIJcw6OoOPPrzsR3EQfAxmETqs,Kunigal,52.52034725,NorthEast,Inner,NorthEast,NorthEast_Cluster1,No,Nagaraj P,9901969518,NorthEast_Cluster1,,
Dr. Madhusudan Mahato- Gynecologist In Jharkhand,hospital,Institutional,Retailer,No,Very High,No,"Mahato Clinic, National Highway 75",13.02135,77.0683672,Not Available,Not Available,https://drmadhusudanmahato.getmy.clinic/?utm_source=gmb&utm_medium=web&utm_campaign=tu,OPERATIONAL,9.73,13.5,6000,3000,https://www.google.com/maps/place/?q=place_id:ChIJX7sjkurPrzsRjuRxi9UI6i4,Kunigal,73.60713671,East,Inner,Other,Other_Cluster5,No,Vacant,,Other_Cluster5,,
DLS Fill & Fly,gas_station,Retail,Retailer,No,High,No,"opp. Kamath hotel, BM road, Kunigal",13.0003268,76.9428063,090080 85566,+91 90080 85566,Not Available,OPERATIONAL,4.29,13.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJeZMx4OrErzsRTK7IxNpQ7BQ,Kunigal,275.4588877,West,Inner,Other,Other_Cluster7,Yes,Vacant,,Other_Cluster7,,
IndianOil,gas_station,Retail,Retailer,No,High,No,"Ground Floor, Karakala, Bola, near Nitte College, Udupi",13.075754,77.02349,097433 62746,+91 97433 62746,https://locator.iocl.com/indianoil-madhushree-fuel-station-petrol-pump-bola-udupi-205988/Home?utm_source=locator&utm_medium=googleplaces,OPERATIONAL,9.87,13.5,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJP-JdZHPRrzsRaSc5kFPE1JE,Kunigal,26.96174637,NorthEast,Inner,NorthEast,NorthEast_Cluster1,Yes,Nagaraj P,9901969518,NorthEast_Cluster1,,
"Girias Kunigal, Electronics and Home Appliances Store - Latest Smartphones, Laptops, Smart TV, AC, Refrigerator",home_goods_store,Retail,Retailer,No,Medium,No,"opposite KSRTC BUS STAND, NO.17, KOTE ROAD, Kunigal",13.0257118,77.0299885,090362 89546,+91 90362 89546,https://www.giriasindia.com/,OPERATIONAL,6.1,13.4,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJeYMz8rzPrzsRWr2hGdjtfiA,Kunigal,58.04351704,NorthEast,Inner,NorthEast,NorthEast_Cluster1,Yes,Nagaraj P,9901969518,NorthEast_Cluster1,,
DEVI ELECTRO WORLD,electronics_store,Retail,Retailer,No,Medium,No,India,13.0262906,77.0264849,099644 13914,+91 99644 13914,Not Available,OPERATIONAL,5.82,13.4,1800,900,https://www.google.com/maps/place/?q=place_id:ChIJyRJoyePPrzsRwiPELen14TM,Kunigal,55.52853437,NorthEast,Inner,NorthEast,NorthEast_Cluster1,Yes,Nagaraj P,9901969518,NorthEast_Cluster1,,
AL BUROOJ STAR GAZE VILLAS,food,HoReCa,Retailer,No,Medium,No,"36 puttanapalya grama Amrutur, taluk, Kunigal",12.9122255,76.9580844,063632 44171,+91 63632 44171,Not Available,OPERATIONAL,9.75,13.4,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJqZlbQ2vHrzsRqhjD86SiGeA,Kunigal,195.5471878,South,Inner,Other,Other_Cluster6,Yes,Vacant,,Other_Cluster6,,
Shani Temple Kunigal Dombarahatti,food,HoReCa,Retailer,No,Medium,No,"Sri Shaneshchara Punyakshetra Dombarahatti Yediyur Hobli, Kunigal Taluk",12.9986334,76.9818885,094481 68686,+91 94481 68686,Not Available,OPERATIONAL,0.22,13.4,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJPfFq_BPFrzsRYexZ4NVbtwk,Kunigal,351.6586621,North,Inner,Other,Other_Cluster8,Yes,Vacant,,Other_Cluster8,,
Federal Bank,food,HoReCa,Retailer,No,Medium,No,"Ground Flr, BM Rd, KRS Agrahara, Kunigal",13.0209677,77.0157323,081322 21111,+91 81322 21111,https://locations.federalbank.co.in/federal-bank-kunigal-banks-kunigal-kunigal/home,OPERATIONAL,4.53,13.4,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJqxDnefnPrzsR0IzuZNuCnvw,Kunigal,53.36269249,NorthEast,Inner,NorthEast,NorthEast_Cluster1,Yes,Nagaraj P,9901969518,NorthEast_Cluster1,,
Ujjivan Small Finance Bank - Kothagere Branch,food,HoReCa,Retailer,No,Medium,No,"Building No 317/4 Kothagere Hobli, Taluk, Kunigal",13.0452331,77.0217504,089513 95643,+91 89513 95643,https://www.ujjivansfb.in/static/branches/kothagere-kunigal-contact-address-ifsc-code.html,OPERATIONAL,6.89,13.4,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJU9qBlyHRrzsRzuy2ybv4vW0,Kunigal,38.43312585,NorthEast,Inner,NorthEast,NorthEast_Cluster1,Yes,Nagaraj P,9901969518,NorthEast_Cluster1,,
DEEKSHA TEA STALL,cafe,HoReCa,Retailer,No,Medium,No,"2W2W+FG4, Bandadka - Bengaluru Road, Nademavinapura",13.001144,76.94632,Not Available,Not Available,Not Available,OPERATIONAL,3.92,13.4,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJlwIIwOfFrzsRamr_G-ishi8,Kunigal,277.3110054,West,Inner,Other,Other_Cluster7,No,Vacant,,Other_Cluster7,,
Food Culture Pure Veg Restaurant,store,Retail,Retailer,No,Medium,No,"91/8 byaladakere, Bengaluru- Mangaluru highway Agrahara, Gate, Yadiyur",12.9964642,76.920463,070190 88466,+91 70190 88466,https://www.facebook.com/foodculture.restaurant/,OPERATIONAL,6.69,13.3,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJmU0vRR7FrzsRptnfWPme1Os,Kunigal,269.8175459,West,Inner,Other,Other_Cluster7,Yes,Vacant,,Other_Cluster7,,
Kunigal Stud Farm,food,HoReCa,Retailer,No,Medium,No,"22GJ+54W, Kunigal",13.0254844,77.0303239,094481 53812,+91 94481 53812,http://www.kunigalstud.com,CLOSED_TEMPORARILY,6.12,13.3,2000,1000,https://www.google.com/maps/place/?q=place_id:ChIJ8eQJ9-fPrzsRBhTwumiUPJ8,Kunigal,58.42430048,NorthEast,Inner,NorthEast,NorthEast_Cluster1,Yes,Nagaraj P,9901969518,NorthEast_Cluster1,,
Chakna centre huliyurdurga,restaurant,HoReCa,Retailer,No,High,No,"near Kushil dhabha, Kunigal - Maddur Road, Huliyurdurga",12.846172,77.0366257,097420 00664,+91 97420 00664,http://www.chaknacentrehuliyourdurga.com/,OPERATIONAL,17.74,13.1,3000,1500,https://www.google.com/maps/place/?q=place_id:ChIJQxAy2gy3rzsRDT7VA46d99s,Kunigal,160.5715921,South,Middle,Other,Other_Cluster6,Yes,Vacant,,Other_Cluster6,,
Capital O 72701 Kalinga Tavern Residency,lodging,HoReCa,Retailer,No,High,No,"on NH75, Bengaluru - Mangaluru Highway, Hatna",12.974787,76.825845,0124 620 1327,+91 124 620 1327,https://www.oyorooms.com/101832/,OPERATIONAL,17.11,13.1,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJL1_Pji3przsRzZr3RC-sYag,Kunigal,261.8458639,West,Middle,Other,Other_Cluster7,Yes,Vacant,,Other_Cluster7,,
HalliMart,supermarket,Retail,Retailer,No,High,No,"68 Ujjani,Huliyurdurga Hobli,Kunigal",12.8255262,77.0348441,Not Available,Not Available,https://www.hallimart.in/,OPERATIONAL,19.87,13,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJ24Clgam3rzsR5vx3DYSBqo4,Kunigal,163.2989418,South,Middle,Other,Other_Cluster6,No,Vacant,,Other_Cluster6,,
Shree venkateshwara kirana bhandar,supermarket,Retail,Retailer,No,High,No,"409, Huliyurdurga",12.8293797,77.0340273,099008 58049,+91 99008 58049,Not Available,CLOSED_TEMPORARILY,19.43,13,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJR4MQb0a3rzsREPFhIjpYFAg,Kunigal,163.1862203,South,Middle,Other,Other_Cluster6,Yes,Vacant,,Other_Cluster6,,
Siddhant Stores,supermarket,Retail,Retailer,No,High,No,Manasa complex BG Nagar NH 75 Nagamangala taluk,12.9631791,76.7269475,Not Available,Not Available,Not Available,OPERATIONAL,27.91,13,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJq4svTNHurzsRBjd5Q4hbcQ8,Kunigal,262.3612131,West,Outer,Other,Other_Cluster7,No,Vacant,,Other_Cluster7,,
Munnekolala Mart,supermarket,Retail,Retailer,No,High,No,"XRC3+W7V, Sai Baba Temple Rd, Green Garden Layout, Silver Springs Layout, Munnekollal, Bengaluru, Irubanahalli",12.9723664,76.8031604,Not Available,Not Available,Not Available,OPERATIONAL,19.58,13,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJa7mrM3HprzsRb8uE8etMD7o,Kunigal,262.0910981,West,Middle,Other,Other_Cluster7,No,Vacant,,Other_Cluster7,,
Manteshwara Agro Industries,supermarket,Retail,Retailer,No,High,No,"Magadi-Kunigal Road, Magadi",12.9598211,77.2166285,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,25.73,13,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJJ-RZ0KEzrjsRgxBwR8WD4Q8,Kunigal,99.13463022,East,Outer,Other,Other_Cluster6,No,Vacant,,Other_Cluster6,,
R M R SUPER MART,supermarket,Retail,Retailer,No,High,No,"opposite KARNATAKA BANK, Magadi Main Road, Magadi",12.9565201,77.2274254,090668 68474,+91 90668 68474,Not Available,OPERATIONAL,26.95,13,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJN-Wts48zrjsRHL1cYprwtbY,Kunigal,99.50784903,East,Outer,Other,Other_Cluster6,Yes,Vacant,,Other_Cluster6,,
HR Traders,supermarket,Retail,General Distributor,Yes,High,No,"Barath petrol bunk, Kudur - Shivagange Rd, Road, Tumkur",13.1115679,77.1652436,091136 23473,+91 91136 23473,Not Available,OPERATIONAL,23.59,13,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJj4jMdsTTrzsRUHWr2YNYk9M,Kunigal,57.18379213,NorthEast,Outer,NorthEast,NorthEast_Cluster2,Yes,Nagaraj P,9901969518,NorthEast_Cluster2,,
ARUN provision store,supermarket,Retail,Retailer,No,High,No,"Unnamed Road, Melekallahalli",13.187545,76.846611,Not Available,Not Available,Not Available,OPERATIONAL,25.81,13,5000,2500,https://www.google.com/maps/place/?q=place_id:ChIJ4y6or4zfrzsRXSVgVyeKGow,Kunigal,325.3402747,NorthWest,Outer,Other,Other_Cluster8,No,Vacant,,Other_Cluster8,,
Nakshatra General Store,store,Retail,Retailer,No,Medium,No,Thubinakere,12.9360941,76.9275701,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,8.97,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJXV3pXrTFrzsRYFjd8QIMmW4,Kunigal,221.3121338,SouthWest,Inner,Other,Other_Cluster7,No,Vacant,,Other_Cluster7,,
Mathaji textile,store,Retail,Retailer,No,Medium,No,"Amruthur Main Road, Amrutha",12.9227711,76.9325722,Not Available,Not Available,Not Available,OPERATIONAL,9.82,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJd20QXTHHrzsRlnClaFzH4A4,Kunigal,213.2031546,SouthWest,Inner,Other,Other_Cluster7,No,Vacant,,Other_Cluster7,,
Indane - Haripriya Gramin Vitrak,store,Retail,Retailer,No,Medium,No,"Ground Floor, near Keb Circle, Kunigal Taluk, Amrutur",12.9224834,76.9326432,099026 93750,+91 99026 93750,https://locator.iocl.com/indane/indane-haripriya-gramin-vitrak-gas-agency-amruthur-tumkur-244624/Home?utm_source=locator&utm_medium=googleplaces,OPERATIONAL,9.84,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJAfJf4IefQTkRXee9O__kvc0,Kunigal,213.0637067,SouthWest,Inner,Other,Other_Cluster7,Yes,Vacant,,Other_Cluster7,,
Mahadev Provision Store,store,Retail,Retailer,No,Medium,No,"WWCM+X36, Amrutur",12.9224068,76.9326391,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,9.85,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJi7c3HgDHrzsRhmzLmVG6xFc,Kunigal,213.0388482,SouthWest,Inner,Other,Other_Cluster7,No,Vacant,,Other_Cluster7,,
School Ramanna House.,store,Retail,Retailer,No,Medium,No,"WWFX+3MF, Sondekoppa Road",12.9226859,76.9491746,090719 29054,+91 90719 29054,Not Available,OPERATIONAL,8.97,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJNcgk6JbHrzsR7AcuFxakTbg,Kunigal,203.5059217,SouthWest,Inner,Other,Other_Cluster6,Yes,Vacant,,Other_Cluster6,,
HB enterprises sales and service,store,Retail,Retailer,No,Medium,No,"XW6W+PQX, Gowdagere",12.9618711,76.9469886,Not Available,Not Available,Not Available,OPERATIONAL,5.43,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJfZOSRQDFrzsR_UI0B75RPPk,Kunigal,224.5936892,SouthWest,Inner,Other,Other_Cluster7,No,Vacant,,Other_Cluster7,,
Gowdagere,store,Retail,Retailer,No,Medium,No,"XW6W+RR5, Gowdagere",12.9620113,76.9470999,Not Available,Not Available,Not Available,OPERATIONAL,5.41,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ9YbfEgDFrzsRuTclpt22biY,Kunigal,224.6186056,SouthWest,Inner,Other,Other_Cluster7,No,Vacant,,Other_Cluster7,,
Ramanna tea stall,store,Retail,Retailer,No,Medium,No,"XW6W+XM, Gowdagere",12.96247,76.9467333,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,5.4,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJjeBsLADFrzsRYP-wBmbnDKY,Kunigal,225.2981462,SouthWest,Inner,Other,Other_Cluster7,No,Vacant,,Other_Cluster7,,
Sri Manjunatha Electronics and Furniture,store,Retail,Retailer,No,Medium,No,"Kunigal - Maddur Road, Santhemavathuru",12.9356887,77.0289867,072591 15824,+91 72591 15824,Not Available,OPERATIONAL,8.47,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ_VDCRADJrzsRiV8_p1-x1QI,Kunigal,143.1984952,SouthEast,Inner,SouthEast,SouthEast_Cluster3,Yes,Nagaraj P,9901969518,SouthEast_Cluster3,,
Channakeshava Electricals,store,Retail,Retailer,No,Medium,No,"Sh_33, Santhemavathuru",12.9357046,77.0292735,Not Available,Not Available,Not Available,OPERATIONAL,8.48,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJR4n-QrTIrzsRNeXcIVDRRMU,Kunigal,143.0232495,SouthEast,Inner,SouthEast,SouthEast_Cluster3,No,Nagaraj P,9901969518,SouthEast_Cluster3,,
"Unnati Enterprises,Hardware Electrical &Gas",store,Retail,Retailer,No,Medium,No,"W2PH+GGG, Santhemavathuru",12.9363062,77.0288309,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,8.4,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ2ZrPLADJrzsRUC8Z5rD2z4Y,Kunigal,143.0102747,SouthEast,Inner,SouthEast,SouthEast_Cluster3,No,Nagaraj P,9901969518,SouthEast_Cluster3,,
Sri rudreshwara complex,store,Retail,Retailer,No,Medium,No,"Kumara Krupa Road, Santhemavthur",12.9364002,77.0291827,073488 43977,+91 73488 43977,Not Available,OPERATIONAL,8.42,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJo9o87lXJrzsRnM09-2w6QSM,Kunigal,142.7601365,SouthEast,Inner,SouthEast,SouthEast_Cluster3,Yes,Nagaraj P,9901969518,SouthEast_Cluster3,,
Karnataka TENTHOUS,store,Retail,Retailer,No,Medium,No,"W2PH+GM8, Santhemavathur, Kunigal",12.9365317,77.0286521,Not Available,Not Available,Not Available,OPERATIONAL,8.37,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJKfkwQ9HJrzsR6B3mVckITEA,Kunigal,143.0129886,SouthEast,Inner,SouthEast,SouthEast_Cluster3,No,Nagaraj P,9901969518,SouthEast_Cluster3,,
Nandi Enterprises,store,Retail,Retailer,No,Medium,No,"W2QH+5G6, Santhemavathuru",12.9384933,77.0287493,Not Available,Not Available,Not Available,OPERATIONAL,8.2,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJE-ZOgATJrzsRHpRZOu4aVnE,Kunigal,142.0378389,SouthEast,Inner,SouthEast,SouthEast_Cluster3,No,Nagaraj P,9901969518,SouthEast_Cluster3,,
Y N S CAFFE,store,Retail,Retailer,No,Medium,No,"X2FG+CM, Girgowdana, Palya",12.9735004,77.026656,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,5.46,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJaeNbWHTPrzsRpsV5xw2vYIY,Kunigal,118.1202015,SouthEast,Inner,SouthEast,SouthEast_Cluster3,No,Nagaraj P,9901969518,SouthEast_Cluster3,,
GIRISHA K,store,Retail,Retailer,No,Medium,No,"Arivind School, Maddur Road, Kunigal",12.9749794,77.0259855,097316 48165,+91 97316 48165,Not Available,CLOSED_TEMPORARILY,5.32,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJoQWOxTLPrzsRVq1fgoF-Fuw,Kunigal,116.9277714,SouthEast,Inner,SouthEast,SouthEast_Cluster3,Yes,Nagaraj P,9901969518,SouthEast_Cluster3,,
MY CHOICE ev,store,Retail,Retailer,No,Medium,No,"SH 66 Kadamattikere, Kunigal - Maddur Road, Kunigal",12.9784331,77.0248978,098449 22844,+91 98449 22844,Not Available,OPERATIONAL,5.05,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJW3SCULXPrzsRg1yrybIZs8w,Kunigal,113.6489294,SouthEast,Inner,SouthEast,SouthEast_Cluster3,Yes,Nagaraj P,9901969518,SouthEast_Cluster3,,
Karnataka Tea Stall,store,Retail,Retailer,No,Medium,No,"XWV2+R5X, National Highway 75, Koppa",12.9945214,76.9003192,Not Available,Not Available,Not Available,OPERATIONAL,8.87,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJDUVfDwDDrzsR1nF2sJtDKM4,Kunigal,268.4713248,West,Inner,Other,Other_Cluster7,No,Vacant,,Other_Cluster7,,
SR Madki chai and Irani coffee,store,Retail,Retailer,No,Medium,No,"Bandadka - Bengaluru Road, Koppa",12.9943368,76.8978941,073530 51777,+91 73530 51777,Not Available,OPERATIONAL,9.14,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJwRxKSgDDrzsRnANyKHdD0F8,Kunigal,268.3871406,West,Inner,Other,Other_Cluster7,Yes,Vacant,,Other_Cluster7,,
50 variety Tea .. Tea Stall,store,Retail,Retailer,No,Medium,No,"National Highway 75, Koppa",12.994166,76.897148,073530 51777,+91 73530 51777,Not Available,OPERATIONAL,9.22,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ7UFpnhHDrzsRw4zJgmecLew,Kunigal,268.283446,West,Inner,Other,Other_Cluster7,Yes,Vacant,,Other_Cluster7,,
S L J Iyengar Bekary Kavitha R,store,Retail,Retailer,No,Medium,No,"05 1st, Main Magadipalya Circal, Kunigal, Tumakuru",12.9937164,76.8955442,063666 12191,+91 63666 12191,Not Available,OPERATIONAL,9.39,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJtwrJNuLDrzsRZHDqUVBpJzs,Kunigal,268.010742,West,Inner,Other,Other_Cluster7,Yes,Vacant,,Other_Cluster7,,
Aadil Store,store,Retail,Retailer,No,Medium,No,Magadipalya,13.0105691,76.9006344,097419 95562,+91 97419 95562,Not Available,OPERATIONAL,8.97,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJT4gbnR3DrzsRAveHWh5FDIg,Kunigal,279.9359236,West,Inner,Other,Other_Cluster7,Yes,Vacant,,Other_Cluster7,,
C s pura,store,Retail,Retailer,No,Medium,No,"2W72+6X8, CS Pura Road, Hulivana",13.0130424,76.9024451,Not Available,Not Available,Not Available,OPERATIONAL,8.83,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJYWFYYwDDrzsRQ_LmdP_BaDE,Kunigal,281.9136083,West,Inner,Other,Other_Cluster7,No,Vacant,,Other_Cluster7,,
Slv.wood working,store,Retail,Retailer,No,Medium,No,"Slv wood work, Nagegowdanapalya . nademavi apura kunigel yadeuro, Yadiyur",13.0018579,76.9455714,099018 34003,+91 99018 34003,Not Available,OPERATIONAL,4.01,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJow-0WMs7rjsRPlPK0ouTKcU,Kunigal,278.2890774,West,Inner,Other,Other_Cluster7,Yes,Vacant,,Other_Cluster7,,
Sanju Medical,store,Retail,Retailer,No,Medium,No,"CS Pura Road, Tumakuru",13.0185901,76.903059,077606 78875,+91 77606 78875,Not Available,OPERATIONAL,8.91,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJUzBEmT7DrzsRKrq3AAsCKXs,Kunigal,285.8854115,West,Inner,Other,Other_Cluster7,Yes,Vacant,,Other_Cluster7,,
National Tea Stall,store,Retail,Retailer,No,Medium,No,"01, 1st Main Hasan, Bangalore - Mangalore Highway, Nademavinapura",13.0019693,76.9522453,063641 68616,+91 63641 68616,Not Available,OPERATIONAL,3.3,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJkf-mbCTFrzsRHEqZSX7JVrg,Kunigal,280.3124383,West,Inner,Other,Other_Cluster7,Yes,Vacant,,Other_Cluster7,,
S L V CATERING,store,Retail,Retailer,No,Medium,No,Alappanagudde,13.0042738,76.9587096,091647 20109,+91 91647 20109,Not Available,OPERATIONAL,2.68,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJq9TBSybFrzsRZogYTS2TmNA,Kunigal,288.4065602,West,Inner,Other,Other_Cluster8,Yes,Vacant,,Other_Cluster8,,
SMS Gallery,store,Retail,Retailer,No,Medium,No,"Unnamed Road, Nademavinapura",13.0095792,76.9692289,Not Available,Not Available,Not Available,OPERATIONAL,2.01,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJX8TS3GfFrzsRddWD7rKwxIw,Kunigal,315.6572162,NorthWest,Inner,Other,Other_Cluster8,No,Vacant,,Other_Cluster8,,
ತೆಪ್ಪಸಂದ್ರ ಗ್ರಾಮ,store,Retail,Retailer,No,Medium,No,"XXPW+WMG, Teppasandra",12.9873021,76.9967,Not Available,Not Available,Not Available,OPERATIONAL,1.89,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJGSbhACzFrzsRM1VJ-al3eTA,Kunigal,123.4971356,SouthEast,Inner,SouthEast,SouthEast_Cluster3,No,Nagaraj P,9901969518,SouthEast_Cluster3,,
SAVER TEA STALL,store,Retail,Retailer,No,Medium,No,"shaneshwara Muneshwara Devasthana bredevaliya girijamma Railway Bridge, at, Kunigal",13.0109288,76.9855423,095915 98758,+91 95915 98758,Not Available,OPERATIONAL,1.63,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJbcqcnuzFrzsR5bPnAUC4soo,Kunigal,12.9144975,North,Inner,Other,Other_Cluster5,Yes,Vacant,,Other_Cluster5,,
SalmaN tyre works,store,Retail,Retailer,No,Medium,No,"2X9Q+493, Boralinganapalya",13.0177745,76.9884105,Not Available,Not Available,Not Available,OPERATIONAL,2.44,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJZaWKZADFrzsRGE7P0gMa_8s,Kunigal,16.02973696,North,Inner,Other,Other_Cluster5,No,Vacant,,Other_Cluster5,,
GOWDRU KOLI ANGADI (CHIKEN CENTER),store,Retail,Retailer,No,Medium,No,"Sri Betteda, BM ROAD BILIDEVALAYA, BILIDEVALAYA POST, Ranganthaswamy Temple Road, KASABA HOBLI, Kunigal",13.0180535,76.9899455,Not Available,Not Available,Not Available,OPERATIONAL,2.52,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJDTyOZH_FrzsRETwGLSfvlmA,Kunigal,19.46723029,North,Inner,Other,Other_Cluster5,No,Vacant,,Other_Cluster5,,
K H B provision store,store,Retail,Retailer,No,Medium,No,"X2QM+227, Kadamathikere",12.9875442,77.0325356,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,5.55,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJBXLLZADPrzsR05uh_UMgzv8,Kunigal,100.5234159,East,Inner,Other,Other_Cluster6,No,Vacant,,Other_Cluster6,,
Sri Lakshmi Ranganatha Fertilizers And Traders,store,Retail,General Distributor,Yes,Medium,No,"01,Kunigal, opp. Digital Library, To, Maddur Road, Gavimata",12.9944145,77.0238506,070228 79416,+91 70228 79416,Not Available,OPERATIONAL,4.52,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJ-X8z__rPrzsRn8IWNI-D2mk,Kunigal,93.16534008,East,Inner,Other,Other_Cluster5,Yes,Vacant,,Other_Cluster5,,
Arun tea stall,store,Retail,Retailer,No,Medium,No,"Girigowdanapalya gate, Kunigal",12.979249,77.0246,Not Available,Not Available,Not Available,CLOSED_TEMPORARILY,4.99,13,1500,750,https://www.google.com/maps/place/?q=place_id:ChIJlUE19fzPrzsRuYfyIUZOXvw,Kunigal,112.8429361,SouthEast,Inner,SouthEast,SouthEast_Cluster3,No,Nagaraj P,9901969518,SouthEast_Cluster3,,
